conversion_id,campaign_id,timestamp,user_id,revenue_usd,country,customer_segment
CONV234,CMP003,2026-11-30 02:25:54,37c697c2-1a93-4225-afbd-624ebee3ca8a,31.92,Canada,New
CONV235,CMP024,2026-11-19 08:47:55,083502b0-7f48-4df0-8bce-6dc0b5c9e054,268.59,India,New
CONV236,CMP039,2025-12-17 11:33:48,88e5aca7-458a-4ba6-8b16-66a0144fedb6,275.8,UK,New
CONV237,CMP005,2026-04-19 18:21:24,a527ccc6-9bd7-4c13-b735-7833116141b8,266.02,UK,Returning
CONV238,CMP016,2026-07-11 03:50:54,7b705fc8-965c-4b95-867d-21c55cdb34a0,168.04,India,New
CONV239,CMP004,2026-12-12 10:06:04,4732767d-321d-4929-be02-45126d1415eb,61.23,Canada,New
CONV240,CMP024,2026-10-13 23:22:00,c66b66f2-3c77-4b68-b3d3-d53becbeb9b9,240.45,India,New
CONV241,CMP015,2025-04-23 10:22:07,3937228e-a635-4adc-aea0-8410c7e27544,245.34,UK,New
CONV242,CMP023,2026-01-21 19:21:54,73a1707f-5ed5-4209-bd06-39f39097d7d6,133.97,UK,New
CONV243,CMP002,2025-02-06 21:24:03,3cd27e15-fada-4926-9451-e1dd6987a925,34.06,Germany,Returning
CONV244,CMP028,2025-11-03 06:42:40,f2171b55-df1e-4352-a9ca-6d667035814a,47.94,UK,New
CONV245,CMP008,2026-04-28 01:25:56,3b9a58cf-9644-48a9-b58f-8a9358e7cc95,217.72,USA,VIP
CONV246,CMP025,2025-06-30 01:57:10,7aec4149-b115-418f-9c7e-18e0ad73e3b8,50.54,India,New
CONV247,CMP028,2025-11-05 18:38:23,f3885ae8-3242-4927-8c9d-9f499cce2106,46.73,UK,Returning
CONV248,CMP010,2026-08-31 18:50:32,60d8d839-e11c-4c26-b2af-d0be879242ca,143.77,India,New
CONV249,CMP031,2026-07-18 19:38:11,0a9c0f49-8eaa-42a4-ba69-fff60a5a2769,19.51,USA,New
CONV250,CMP015,2025-04-09 15:39:18,65d37bc9-f56c-4db6-af7d-2cd459efc252,222.85,USA,New
CONV251,CMP023,2026-02-20 20:53:54,175adf35-b787-4173-8768-6b954bd8ea9b,12.32,India,New
CONV252,CMP005,2026-04-25 02:37:19,7e49f1d9-4fa4-4468-a24a-abaf93846af3,257.35,USA,New
CONV253,CMP017,2025-12-04 17:42:58,0e139ba7-392b-415f-b1fe-13f59897916c,212.59,India,Returning
CONV254,CMP014,2026-11-01 04:41:26,81583d2c-04d8-4b5c-b30f-148173d65fd9,124.24,India,New
CONV255,CMP037,2026-11-19 21:19:43,b80b310c-ff17-404c-b4c6-794721b4c34c,91.41,India,New
CONV256,CMP010,2026-08-29 00:22:26,bddef3ff-5573-4038-8563-071bfdc2bb39,18.41,UK,New
CONV257,CMP040,2026-03-30 20:56:29,832ad490-c40f-4af6-bd32-d7f0944327b3,199.13,Canada,Returning
CONV258,CMP018,2026-08-29 17:44:01,25d6fd58-09ac-48d6-8dcd-c5584c1f4575,129.16,India,VIP
CONV259,CMP017,2026-02-04 07:36:55,d17107b9-76eb-445f-82a7-b76f0e26642c,222.37,Germany,New
CONV260,CMP010,2026-09-14 20:56:01,e1b05fe5-ba81-48f8-8744-c9292a3a8d4d,30.31,USA,Returning
CONV261,CMP030,2026-07-20 20:28:07,22908b1b-0ee7-43d9-8b79-b9c8df26c8f3,210.55,USA,New
CONV262,CMP029,2026-02-23 19:43:28,ba72ccb4-5e07-4dd8-907b-86d8038ccea6,38.18,India,Returning
CONV263,CMP025,2025-08-01 13:49:55,3afd671e-167a-42f3-8dd9-2bb5e258cb3e,266.56,India,New
CONV264,CMP018,2026-08-05 20:21:22,4d41d8e6-71a3-49d5-b2e8-55d2e24617a5,297.24,USA,VIP
CONV265,CMP026,2026-12-27 16:33:02,dd896b1e-7793-47c1-9932-8c133a6961be,236.15,Germany,Returning
CONV266,CMP039,2025-12-19 08:13:52,fa3dc1a5-f609-4ee2-b44b-fbc5aa25e753,126.86,UK,New
CONV267,CMP024,2026-10-05 20:39:54,ef22cd2e-9e98-49c1-be9a-e2c17bcce5ed,170.13,Canada,New
CONV268,CMP007,2026-08-29 02:44:39,0f46e83c-8266-44ed-8e26-f9685f70190b,16.54,UK,Returning
CONV269,CMP015,2025-05-24 17:54:26,8ed3e111-5fb2-4684-9dc3-2cd00d193ced,29.94,Germany,VIP
CONV270,CMP014,2026-11-24 16:30:48,768a6f6a-edeb-493c-b82e-b6189355ef13,147.79,Germany,New
CONV271,CMP038,2025-01-31 15:41:50,90f8fc24-3222-4762-9d44-de1d4c587784,299.34,India,New
CONV272,CMP040,2026-04-08 23:08:24,6b1974e1-8a3a-4801-b26b-259df1794c56,15.6,India,Returning
CONV273,CMP038,2025-02-06 19:24:39,740e2978-0225-4695-9f42-01e98af4eb28,49.49,India,Returning
CONV274,CMP029,2026-03-02 21:27:16,f14d7a48-df47-45df-9aee-ee72943ab918,14.59,Canada,New
CONV275,CMP014,2026-11-28 07:08:04,ab155366-de8e-4466-b13d-d6a114530b90,140.28,USA,New
CONV276,CMP037,2026-12-03 10:44:02,510a1d2d-e756-42bf-bf26-c1a28c7b6d82,37.13,USA,New
CONV277,CMP008,2026-03-26 11:35:52,d4d47abc-b098-4999-a279-60d23c765415,120.48,USA,Returning
CONV278,CMP027,2026-03-16 03:39:54,5dfcc106-f9be-484e-b59c-51b9e933ecc5,119.25,India,New
CONV279,CMP017,2026-02-07 10:48:15,bb3351f1-9058-49b7-9109-8834174e017e,113.3,India,New
CONV280,CMP019,2025-04-29 20:57:17,8fe5b9b8-4ba3-4d6b-97f0-dc2d59401538,282.91,India,New
CONV281,CMP025,2025-08-30 13:21:52,50cd92cd-b912-4bea-85d4-278db3b336ba,252.59,Canada,Returning
CONV282,CMP035,2026-09-23 09:48:25,6307febc-3c3e-407d-9d61-67e4f9ed0554,63.56,India,New
CONV283,CMP036,2025-10-22 17:56:01,8fb36a7f-d3ae-41f8-83eb-ee3a4f6553da,49.51,Canada,New
CONV284,CMP036,2025-09-30 13:14:42,f636ef67-d853-41ed-8a8b-fc2123ca919f,60.48,Canada,New
CONV285,CMP038,2025-02-18 12:37:01,6dcbf672-2888-4266-9ecb-e35c1fda3532,32.73,India,New
CONV286,CMP005,2026-04-08 22:29:30,fd3afcbc-436c-49c1-9cb6-dbb69914fe3a,21.6,India,New
CONV287,CMP013,2025-12-11 12:29:03,1dfa4cfc-c54e-4340-944f-949f8bbb712d,292.87,UK,New
CONV288,CMP038,2025-02-07 18:21:11,ae890c6d-5d80-42d6-a77d-eba29b1022e0,49.13,India,New
CONV289,CMP034,2026-10-07 04:39:46,d2bfdbab-2504-4c5b-acb5-8f11bcadf7b7,207.04,India,Returning
CONV290,CMP025,2025-08-17 05:59:33,42f31b93-d78d-4b70-892d-1f8766b43209,99.94,USA,New
CONV291,CMP034,2026-10-03 05:19:44,c3fa97f3-ed80-4084-9715-1870f28d369a,156.95,India,New
CONV292,CMP020,2026-01-27 22:24:33,eeb38642-5e96-4ee8-86d0-55f235e94f30,234.56,India,VIP
CONV293,CMP020,2025-12-29 15:21:09,8a430d6a-3473-4786-af09-48beb307d546,11.94,India,New
CONV294,CMP015,2025-05-09 17:32:49,3f7c61bf-8d52-4553-8b33-7114d185b3d7,232.99,India,Returning
CONV295,CMP009,2025-08-21 20:16:38,50ce02a7-b492-48f4-8d52-d6d619eb066f,200.04,USA,Returning
CONV296,CMP027,2026-04-06 13:32:35,4074c7d4-4751-44c1-9dfc-caf180167ac4,96.25,India,New
CONV297,CMP032,2026-09-20 16:31:52,8204e149-3b78-4598-9a30-979eebec020d,40.34,India,New
CONV298,CMP033,2025-09-27 05:38:49,3245f0f3-42cb-4959-bf1a-126e625d94d2,131.02,India,Returning
CONV299,CMP013,2025-11-25 15:07:06,b6e17e3a-3996-48b7-88d3-38a0244908ae,36.0,India,New
CONV300,CMP002,2025-03-13 15:32:14,2f88d450-b8c7-477d-bcd3-6f4fb0e59f48,254.04,India,New
CONV301,CMP005,2026-05-11 16:49:19,558ae7ea-1849-4163-981d-d3f81ca1f8b3,280.08,India,New
CONV302,CMP025,2025-07-05 01:20:17,534cc859-afec-449b-818c-ee063f4a3279,13.28,India,Returning
CONV303,CMP001,2026-03-03 17:26:03,63b417d9-84dc-4a6b-b606-e18f42e41e26,105.8,India,Returning
CONV304,CMP024,2026-12-12 12:57:10,bf382b35-9e42-4df7-9109-bdb28bf5008b,239.81,UK,New
CONV305,CMP032,2026-09-30 11:01:08,0ff25c5f-a939-4436-adf3-692c32e89401,291.49,UK,New
CONV306,CMP040,2026-05-04 12:52:13,98572603-0f1d-4314-a4d6-f31d2fe32deb,112.56,India,VIP
CONV307,CMP039,2026-01-20 08:08:39,3f533bdd-e936-4f14-b733-7854d1e22a03,119.43,India,Returning
CONV308,CMP026,2026-12-19 15:22:36,6f0f6305-8ff4-4add-a877-800ce6be8fe8,182.2,UK,New
CONV309,CMP038,2025-03-02 06:17:59,304d0350-32ea-4ac0-890e-533bf75a2b97,78.9,Germany,New
CONV310,CMP014,2026-11-29 04:59:41,b838616b-0051-472c-8dbc-1e593f44425c,239.36,India,New
CONV311,CMP018,2026-08-16 09:32:33,70eb07a1-3c37-4a95-b345-f8651f78acb2,290.75,UK,New
CONV312,CMP010,2026-08-15 04:17:56,ac4880bb-b2ca-430e-849d-4e8ab7a34393,131.5,USA,New
CONV313,CMP016,2026-09-14 08:06:54,dbb048c6-9c63-4134-a035-ceac2fba08c1,136.68,USA,Returning
CONV314,CMP038,2025-01-18 01:36:40,577aec13-39d1-4d13-91be-79520021cc28,133.99,Canada,New
CONV315,CMP029,2026-01-22 01:53:26,81007f26-e8ff-401f-95dc-8a22d14c232f,14.88,USA,VIP
CONV316,CMP030,2026-07-25 14:41:31,1b508b0f-b929-4f74-851c-dacfdaa61e89,61.23,India,New
CONV317,CMP029,2026-03-02 20:58:17,0ad7032e-3e70-4283-b4bc-298425370e47,171.87,India,New
CONV318,CMP026,2026-12-19 17:52:45,362ad9e1-b393-43c8-b7c6-be7020c97f39,111.25,Germany,VIP
CONV319,CMP004,2026-12-11 07:53:00,c0b4c714-6ec7-4584-a5ae-7974ffd173e5,38.72,USA,New
CONV320,CMP002,2025-04-30 12:07:38,985265c5-4f8e-4530-b596-8de82d0fb4f8,81.5,USA,Returning
CONV321,CMP036,2025-10-21 06:54:42,c098b4f8-3621-43ed-a9a5-c62b6785b19d,139.42,USA,New
CONV322,CMP024,2026-10-22 09:12:17,d2ea36f6-a2dc-4c56-b6a2-55706cf2face,262.59,USA,Returning
CONV323,CMP028,2025-10-23 08:04:20,4c4c5b14-394a-4163-b07a-43486476f06b,174.23,USA,New
CONV324,CMP007,2026-06-03 15:17:17,c3f4f099-d11e-4ccd-a8a5-049fb58fd4d8,137.38,USA,Returning
CONV325,CMP039,2026-02-08 02:52:01,5b393937-d4d4-47e6-afa8-2aefde0c8543,137.83,Canada,Returning
CONV326,CMP006,2025-08-12 13:23:06,73fa2c8a-44f9-4eed-adcb-dcb0a765ff1b,140.09,India,Returning
CONV327,CMP019,2025-03-24 06:03:58,4e837917-738d-4800-abc8-5da01b26fba9,172.97,India,Returning
CONV328,CMP012,2026-10-20 19:38:24,4c71cff5-c7e3-4c69-8024-e1df5028e96d,241.36,India,Returning
CONV329,CMP016,2026-08-29 09:00:21,68db40a7-e822-45d8-b31a-d08df15b2769,16.32,India,Returning
CONV330,CMP022,2026-12-30 14:29:25,0b60c03c-6be3-45c3-a461-54a1b0cbc330,46.67,UK,New
CONV331,CMP015,2025-05-08 18:41:42,da5cf8f2-2e8a-47e0-af3d-6dd53440c0e4,203.41,USA,VIP
CONV332,CMP010,2026-10-04 05:53:45,3810ae12-d948-4143-a0e8-6b560cf3a202,250.52,India,New
CONV333,CMP018,2026-07-27 20:09:38,e3bb2274-8af5-4b7f-ba8c-e3088dafc0eb,276.36,India,New
CONV334,CMP003,2026-11-06 18:33:00,0e33eefe-7286-44eb-8d3f-1d0a3213f771,55.79,India,New
CONV335,CMP031,2026-09-15 12:32:33,94187d1e-2f14-45f2-b4ba-82edabbe124f,244.11,USA,New
CONV336,CMP034,2026-09-06 01:03:28,6f32074f-2fa2-4375-af7f-47d6b565acd0,180.62,India,New
CONV337,CMP002,2025-02-06 04:27:21,35ab2cc3-d3da-47da-84de-1ef56354ae10,174.8,India,New
CONV338,CMP020,2026-01-06 20:51:25,c3751d48-f6e0-4d48-8962-4f2c501d0b46,37.42,UK,New
CONV339,CMP025,2025-10-02 17:05:35,e209baa8-e5e7-45a4-874f-ebb1b4691ce8,64.8,India,Returning
CONV340,CMP005,2026-03-11 05:03:18,af320fac-8bac-47be-8f0e-1112b880c2b8,191.18,UK,New
CONV341,CMP024,2026-10-03 05:29:24,ef7c82c8-bc2e-42bc-9035-cd9886f1cf85,221.23,India,New
CONV342,CMP040,2026-05-01 13:38:48,49c7e04f-d03d-4e24-8fa4-51521dba4c4b,161.94,India,New
CONV343,CMP017,2025-12-02 15:01:49,620028c1-0c67-44b4-bdfb-4437163ac86b,35.77,India,New
CONV344,CMP007,2026-05-30 05:24:50,588eda69-ca54-4f7f-9c0e-cc1a82ecd8cf,83.43,USA,Returning
CONV345,CMP036,2025-11-18 23:17:21,83fddbbe-d810-474d-863c-9932c449ebbc,35.35,UK,New
CONV346,CMP009,2025-06-19 09:02:14,5193ad06-2a6e-409c-9be4-416da57ac8eb,61.57,India,New
CONV347,CMP007,2026-08-07 19:59:41,35ad2b9b-7e55-4796-ba66-46896478173e,84.1,Germany,New
CONV348,CMP008,2026-03-10 23:58:47,6c9e9a8b-5084-46fe-8245-416b7d77df1d,168.95,India,New
CONV349,CMP012,2026-10-05 07:51:33,914def92-b873-4686-811f-8060542679be,92.31,UK,New
CONV350,CMP017,2025-12-06 23:22:56,d1778bdd-3996-479e-ace3-1ba4f5c2df7a,25.19,USA,New
CONV351,CMP027,2026-04-12 04:39:08,33153c38-13b9-4dc8-9553-09ab1ab565f7,272.19,USA,VIP
CONV352,CMP037,2026-11-28 15:42:33,4a0d71e6-32cb-4f7c-9242-3adb85d2b61b,278.69,USA,New
CONV353,CMP021,2025-12-14 21:23:57,b27bfb83-8dd3-4f05-81f7-415890cf548a,281.6,USA,VIP
CONV354,CMP029,2026-02-12 21:49:43,352a542e-45ff-4023-8b8d-cffa77663951,109.36,Germany,New
CONV355,CMP006,2025-09-25 03:49:17,90177542-8b09-4c4c-bdf5-60592296aeb2,223.34,India,New
CONV356,CMP031,2026-09-07 23:10:52,553ebdeb-47df-43a9-9da7-0841efcf3c54,187.96,Canada,New
CONV357,CMP009,2025-06-28 00:03:17,7cafdaf8-7e4a-4777-b61c-3afb855fa2a1,103.99,USA,New
CONV358,CMP007,2026-06-19 01:17:21,76ad4af6-e7ac-41bf-8a14-7857e596f804,79.37,India,New
CONV359,CMP028,2025-10-26 00:51:45,295440d7-6c99-4ef4-a521-b758d7528c51,270.18,USA,New
CONV360,CMP023,2026-04-29 02:08:03,090ab830-03a3-4467-9b67-053e1808659d,261.82,UK,VIP
CONV361,CMP008,2026-04-18 12:57:28,9e367746-98d1-4928-b0db-81ac2fffdeee,62.58,Germany,New
CONV362,CMP026,2026-12-24 04:42:02,b900cde5-f2c6-45d5-b7ab-d1b3812fb5e7,28.69,India,New
CONV363,CMP002,2025-05-07 12:29:26,f38f930f-553a-4a67-96fa-14fc873218d4,298.27,UK,New
CONV364,CMP004,2026-12-20 21:57:44,125a5b13-770d-41d8-a455-d0cf692f398f,94.74,USA,New
CONV365,CMP001,2026-04-16 14:36:53,ecea347c-2656-4241-ba88-6829b2e54d6b,137.25,India,New
CONV366,CMP027,2026-05-09 03:21:09,513304ac-fa2e-41ea-ba3a-5288c9f1254e,143.85,UK,Returning
CONV367,CMP017,2025-12-07 02:29:48,4abfbe79-ca68-4761-9de8-da20b01abbdd,30.96,India,New
CONV368,CMP026,2026-12-27 19:50:56,3b169c9c-c130-4d73-ad7f-7401d462717c,56.67,India,VIP
CONV369,CMP003,2026-12-30 23:22:00,196832ed-f072-4c02-ae81-c057bcfc902f,167.24,UK,Returning
CONV370,CMP020,2025-12-21 08:26:32,3221b486-5e51-4d7c-8737-8f4bb1af44f8,248.54,USA,New
CONV371,CMP036,2025-09-17 01:29:00,6fa091da-ed44-4fc9-867f-8e718d471af8,85.79,USA,New
CONV372,CMP014,2026-10-28 08:46:22,cd5280c7-a62e-4a10-958a-d65e643b8d2b,169.35,India,New
CONV373,CMP031,2026-09-24 13:37:06,05f32177-01b5-47ab-84a4-9d2cc8c169c2,42.05,Canada,New
CONV374,CMP022,2026-12-30 23:36:22,fa80c5e8-db9e-41b1-81f6-586cc8c3251b,183.24,India,VIP
CONV375,CMP036,2025-10-24 23:24:04,d513e7fe-9208-436f-9adb-5cd47581c024,134.81,India,Returning
CONV376,CMP017,2025-12-04 10:50:28,6de3fd81-13d5-46b2-92e2-42fa19ae1c8a,148.57,USA,Returning
CONV377,CMP039,2025-12-20 03:22:14,16835b04-54da-474e-871b-4c68b470598a,14.55,USA,New
CONV378,CMP029,2026-01-09 18:53:05,3296f40c-8017-4ca3-a142-275861299a52,154.86,India,VIP
CONV379,CMP024,2026-12-04 20:32:18,a3798a1f-99b4-44ef-a9ce-459695fe562c,213.88,India,New
CONV380,CMP009,2025-06-29 19:01:52,cf556a37-9b15-44d4-9b35-dc21420f1198,292.44,UK,New
CONV381,CMP002,2025-02-06 00:56:40,8111eeb5-5ea8-4083-8ff7-b0395fa25fb2,120.59,Germany,New
CONV382,CMP026,2026-12-27 10:19:48,64663e18-c28d-48bf-91e4-21e33188d2fc,75.38,India,Returning
CONV383,CMP028,2025-10-20 05:34:52,10529658-5b02-4e16-b195-f34358189cae,264.47,USA,New
CONV384,CMP034,2026-10-04 06:21:26,a60b2243-c41b-454a-be57-f29629f1f370,121.23,Germany,New
CONV385,CMP035,2026-11-18 22:26:39,90e7e71d-8dbd-4d7c-9eae-b86abb4d1ca1,28.18,India,New
CONV386,CMP001,2026-04-16 20:06:16,7ee5b688-6c02-43cc-a5a4-fbb1366a4375,110.85,UK,VIP
CONV387,CMP017,2026-01-12 06:33:26,c9b6d89b-2293-4b9d-ad7f-3188f095fc5b,77.66,UK,New
CONV388,CMP002,2025-05-04 22:58:19,f5adb687-33c0-40ed-ab75-2a1e6cc9c6d9,249.32,Germany,New
CONV389,CMP027,2026-03-27 02:42:21,bbc7d36f-037e-4d99-990b-028759a1ec8e,259.74,USA,VIP
CONV390,CMP032,2026-10-25 16:42:55,f32d95ec-0dec-4614-ae70-d99b4b58c9de,57.3,India,Returning
CONV391,CMP028,2025-11-12 09:38:22,26ffdd26-b2f5-4997-ae40-1d6daa574dea,268.33,India,Returning
CONV392,CMP005,2026-03-11 04:11:21,f84cf2cd-e754-4469-b8be-d38c27db1a62,261.92,India,New
CONV393,CMP022,2026-12-30 02:25:31,04bf68b6-4e37-4999-9bea-fd627dd6c217,216.23,UK,New
CONV394,CMP008,2026-04-08 17:01:41,49881fe9-1e06-4912-9633-1be1eacd7d67,291.45,India,New
CONV395,CMP034,2026-09-08 12:23:10,b3987476-353c-462b-92eb-77779bf489ce,53.85,USA,New
CONV396,CMP014,2026-10-30 13:32:40,6e899134-d478-4223-98fa-acc1cce1b195,156.99,India,New
CONV397,CMP003,2026-12-06 02:12:36,aaf04adb-e7f2-43ee-8810-6a7e44e6eb2d,297.58,India,New
CONV398,CMP038,2025-03-09 12:59:26,cf273647-adeb-4562-847a-5f7f87e635f1,40.43,Canada,New
CONV399,CMP012,2026-11-02 13:47:23,fb5787eb-26a1-4fd0-a60d-5e3e996fc145,279.97,Canada,New
CONV400,CMP030,2026-07-06 17:04:07,bb32245a-d64f-4be6-84af-87f8b30e609a,157.75,India,New
CONV401,CMP035,2026-10-10 22:04:40,48480c53-f448-4667-ac78-8bcefaf3a068,104.29,UK,New
CONV402,CMP033,2025-09-17 16:32:46,31d1a655-3525-47f7-abd7-fb475078c979,59.43,India,Returning
CONV403,CMP004,2026-12-19 21:26:38,3afbb3b0-4f40-4a34-a07e-f61c4315fb12,60.79,India,New
CONV404,CMP019,2025-06-11 14:54:04,c6b16fd6-6ef2-4eab-9193-a7824930ec8a,65.4,Germany,VIP
CONV405,CMP022,2026-12-28 03:57:47,585b05ed-6066-4690-9d2e-d78296387eab,226.85,Canada,New
CONV406,CMP002,2025-05-15 17:50:25,f3844531-d557-4aaf-8012-0adeded204e2,244.86,USA,Returning
CONV407,CMP015,2025-05-22 05:58:06,ecac3407-64c4-4d7c-a12e-6d6b8604005d,46.55,Germany,Returning
CONV408,CMP005,2026-04-25 11:24:42,a5d43385-79b8-451f-9511-0f90ad07bb14,161.21,Germany,New
CONV409,CMP020,2025-12-23 11:55:11,d60b1555-06a8-42c4-9442-de4f0aefdd77,285.5,India,New
CONV410,CMP003,2026-12-30 09:06:06,66f9461e-32d3-4cda-9402-5ba76902aef2,125.63,India,Returning
CONV411,CMP032,2026-09-30 11:03:59,ec0279ee-815b-45eb-b48e-3992b1382554,215.91,India,New
CONV412,CMP031,2026-11-03 10:10:42,a38a6889-2a3a-4dd7-b88e-03faac5ab431,134.66,UK,VIP
CONV413,CMP010,2026-10-06 08:09:11,c104d2b0-55b4-4b7f-997a-4be13cf4a7cb,154.57,UK,Returning
CONV414,CMP009,2025-06-09 07:39:07,3dd0b958-fdb4-4772-8f8e-77a0ff7e0af5,42.0,India,New
CONV415,CMP020,2026-01-20 19:02:28,305be0fa-a385-4a32-9e86-e318ace3c272,221.45,Germany,Returning
CONV416,CMP017,2026-02-04 20:32:37,37da6f8d-23d2-4c28-b36d-316aa1113bac,60.78,India,Returning
CONV417,CMP021,2025-12-25 06:40:11,274b4541-9238-42b8-bca7-80facbda8916,128.41,USA,VIP
CONV418,CMP017,2025-12-11 03:12:02,481fc45f-bc94-4c1e-b389-04ac95a6aca2,209.81,USA,New
CONV419,CMP036,2025-10-04 13:30:45,58bb34ce-ea96-41ce-9cf3-822f7f90924f,160.7,Canada,Returning
CONV420,CMP002,2025-05-11 19:13:06,74fc2247-a52d-4f73-9fd9-be19e91a6d57,110.22,India,New
CONV421,CMP026,2026-12-20 13:09:43,561858a3-c49f-437d-8a1a-0b808774cd69,228.42,India,New
CONV422,CMP011,2026-02-06 19:23:55,88b90d3d-2087-4719-9730-99d2139f81ac,177.22,UK,New
CONV423,CMP038,2025-02-10 12:35:46,79a09eea-bf85-4957-9a99-9bcbe9672238,118.98,UK,New
CONV424,CMP013,2025-11-16 18:02:38,69bd4cd7-59fe-4e2b-b5e1-e887720c6d89,280.62,India,New
CONV425,CMP003,2026-10-28 22:15:51,f689d08c-a04f-49e0-996d-c4b899250d6f,81.25,USA,New
CONV426,CMP037,2026-11-12 13:26:44,81c8f1c7-79a0-481b-a09d-b4213545c1ef,68.01,UK,New
CONV427,CMP020,2026-01-01 22:11:32,91b11050-c981-419c-8c5f-c0152423114c,235.48,India,New
CONV428,CMP022,2026-12-29 01:07:40,34a406a8-cbdf-4ebf-965c-f32f5b8a3251,210.63,India,New
CONV429,CMP007,2026-05-29 04:21:40,9875efda-f806-4361-950a-8b964f835d0c,285.3,Germany,New
CONV430,CMP040,2026-03-31 08:25:50,4174f6ef-7e27-4aa4-a382-c0d646a31982,281.1,Germany,New
CONV431,CMP013,2025-12-03 13:00:01,247dbe1f-0e74-4cf7-aa83-bcea977119b2,277.75,India,Returning
CONV432,CMP009,2025-07-04 15:10:03,1ba2dce7-086d-4cc9-b3a0-43f3ebb4a9d3,243.11,UK,New
CONV433,CMP040,2026-05-03 14:19:24,2e636be6-a582-4ab6-a2f4-aae9881c5a75,205.09,Canada,New
CONV434,CMP033,2025-10-06 02:08:12,48ecf338-2933-4adf-8da6-07b951a6fe09,80.71,India,New
CONV435,CMP009,2025-07-24 21:17:15,22cc1355-3a44-4269-bb56-4570aded327a,43.97,India,Returning
CONV436,CMP002,2025-03-29 22:15:32,cccc78da-305d-41bf-9a17-86c2bb222f63,215.98,USA,New
CONV437,CMP029,2026-02-01 20:06:56,7ee7d3bf-1f48-46ac-9c40-9842a2b38d0d,138.57,Germany,New
CONV438,CMP017,2025-12-05 08:39:33,c3379c00-dca9-45e1-8a22-fbefa76dba85,287.41,USA,New
CONV439,CMP026,2026-12-28 13:40:05,526b45d5-a2c5-41a6-8093-8efea59bdb79,269.57,UK,New
CONV440,CMP037,2026-11-28 15:45:00,a29b8dae-0103-452b-b5e7-756f8653d7f9,109.14,UK,Returning
CONV441,CMP008,2026-04-19 15:11:05,90e1a672-0ee7-4147-95d5-e071647fb996,141.22,Germany,New
CONV442,CMP015,2025-05-10 00:11:16,65f51325-f387-4c91-b4a8-583c6b0b0f87,66.06,India,VIP
CONV443,CMP025,2025-07-17 03:55:12,ac5d18a6-f609-48b7-aa50-ca491a1f12e4,40.35,India,New
CONV444,CMP003,2026-12-02 21:17:40,bf5f40d0-01e1-4e63-a10f-9beb1fa7c9db,168.76,UK,New
CONV445,CMP040,2026-03-28 06:34:04,7d42fd08-b19f-4252-87e2-f82c210cff2f,12.87,Germany,New
CONV446,CMP013,2025-12-06 01:23:32,d574e154-8816-4a1d-9e89-40c05e5c3fa0,48.62,USA,New
CONV447,CMP024,2026-09-13 13:44:00,c3e02fcc-f126-4532-8cb0-0f9cf648277c,267.79,Germany,New
CONV448,CMP027,2026-05-16 07:07:19,85e0c6ff-c1eb-4d32-966c-a5c28297881e,194.35,UK,New
CONV449,CMP012,2026-11-05 12:27:31,6909a4cd-5839-42b7-a84a-83835f888603,15.57,India,New
CONV450,CMP023,2026-05-01 14:43:57,50113b27-0386-47eb-b2a1-3d6eedae5983,62.32,India,Returning
CONV451,CMP024,2026-09-27 23:23:30,3ea34ca8-1693-49d9-9e9b-551a4e86385d,166.27,India,New
CONV452,CMP005,2026-03-10 07:00:56,1c27eac9-9e73-483b-9c86-65a33046412c,201.02,India,New
CONV453,CMP011,2026-02-18 01:09:24,24dee45e-c074-42f8-bf1e-7d72cf02bf0f,61.17,Canada,New
CONV454,CMP022,2026-12-28 13:57:41,ff824de6-f2e6-459f-a282-695a7c2470b5,288.38,India,New
CONV455,CMP012,2026-11-06 15:34:25,6ac524e3-cd51-4ee0-9838-537fb4ba9f9c,215.22,India,VIP
CONV456,CMP007,2026-05-29 15:13:41,28a891e2-b369-47a6-be96-399e3a862891,165.09,India,New
CONV457,CMP008,2026-04-14 11:02:16,cd1ab9aa-4b1a-4e79-a359-acf1a4592e56,16.37,UK,New
CONV458,CMP038,2025-01-23 16:17:20,fd33b900-6324-4f9f-adb9-78cb4ff3a0f8,175.43,India,VIP
CONV459,CMP040,2026-04-18 02:27:00,47892aff-4108-4eb0-b204-0e3fd117fa55,119.17,USA,Returning
CONV460,CMP027,2026-05-10 12:34:04,916e13a8-e353-4b79-8ab6-8ba490cb341e,16.41,India,New
CONV461,CMP038,2025-01-14 11:53:14,7541cbc0-6ac4-4b0b-9805-ffe83a4f91ed,146.54,India,New
CONV462,CMP025,2025-08-28 20:19:04,a94084bc-aae8-4fde-8335-e23a76c064c4,145.79,Germany,VIP
CONV463,CMP005,2026-03-27 14:49:18,cc54ed0e-af34-4c80-8a10-fdb81603910d,162.45,Canada,New
CONV464,CMP008,2026-04-07 05:07:49,07486fd2-9c7e-40ad-8706-d6e47fa5a02b,122.78,India,VIP
CONV465,CMP022,2026-12-28 10:38:51,4bd77e58-973a-479c-ad24-3d5ff8bf37ef,221.42,UK,VIP
CONV466,CMP003,2026-12-11 09:46:32,c1253a33-00a3-4fda-8979-02f6bc3220a8,160.89,UK,VIP
CONV467,CMP016,2026-08-14 04:05:28,b673fb99-65d3-4724-863f-0ddb26d05846,195.89,Canada,New
CONV468,CMP028,2025-10-20 23:55:53,74d99726-2433-4b78-982b-03af035d5088,202.44,India,Returning
